num_date_time,answer
31_20220825 02,1019.62756
31_20220825 03,1019.62756
31_20220825 04,944.27716
31_20220825 05,944.27716
31_20220825 06,944.27716
31_20220825 07,944.27716
31_20220825 08,1251.4436
31_20220825 09,1510.016
31_20220825 10,1510.016
31_20220825 11,1510.016
31_20220825 12,1510.016
31_20220825 13,1510.016
31_20220825 14,1510.016
31_20220825 15,1510.016
31_20220825 16,1510.016
31_20220825 17,1510.016
31_20220825 18,1375.8236
31_20220825 19,1375.8236
31_20220825 20,1375.8236
31_20220825 21,1290.1962
31_20220825 22,1186.7096
31_20220825 23,1186.7096
31_20220826 00,1019.62756
31_20220826 01,1019.62756
31_20220826 02,1019.62756
31_20220826 03,1019.62756
31_20220826 04,944.27716
31_20220826 05,944.27716
31_20220826 06,944.27716
31_20220826 07,944.27716
31_20220826 08,1251.4436
31_20220826 09,1510.016
31_20220826 10,1510.016
31_20220826 11,1510.016
31_20220826 12,1510.016
31_20220826 13,1510.016
31_20220826 14,1580.7119
31_20220826 15,1580.7119
31_20220826 16,1580.7119
31_20220826 17,1510.016
31_20220826 18,1375.8236
31_20220826 19,1375.8236
31_20220826 20,1375.8236
31_20220826 21,1290.1962
31_20220826 22,1186.7096
31_20220826 23,1186.7096
31_20220827 00,1019.62756
31_20220827 01,1019.62756
31_20220827 02,1019.62756
31_20220827 03,1019.62756
31_20220827 04,944.27716
31_20220827 05,944.27716
31_20220827 06,944.27716
31_20220827 07,944.27716
31_20220827 08,1037.0457
31_20220827 09,1510.016
31_20220827 10,1510.016
31_20220827 11,1510.016
31_20220827 12,1510.016
31_20220827 13,1510.016
31_20220827 14,1510.016
31_20220827 15,1510.016
31_20220827 16,1510.016
31_20220827 17,1510.016
31_20220827 18,1375.8236
31_20220827 19,1375.8236
31_20220827 20,1375.8236
31_20220827 21,1290.1962
31_20220827 22,1186.7096
31_20220827 23,1186.7096
31_20220828 00,1019.62756
31_20220828 01,1019.62756
31_20220828 02,1019.62756
31_20220828 03,1019.62756
31_20220828 04,944.27716
31_20220828 05,944.27716
31_20220828 06,944.27716
31_20220828 07,944.27716
31_20220828 08,1251.4436
31_20220828 09,1510.016
31_20220828 10,1510.016
31_20220828 11,1510.016
31_20220828 12,1510.016
31_20220828 13,1510.016
31_20220828 14,1510.016
31_20220828 15,1510.016
31_20220828 16,1510.016
31_20220828 17,1510.016
31_20220828 18,1375.8236
31_20220828 19,1375.8236
31_20220828 20,1375.8236
31_20220828 21,1290.1962
31_20220828 22,1186.7096
31_20220828 23,1186.7096
31_20220829 00,1019.62756
31_20220829 01,1019.62756
31_20220829 02,1019.62756
31_20220829 03,1019.62756
31_20220829 04,944.27716
31_20220829 05,944.27716
31_20220829 06,944.27716
31_20220829 07,944.27716
31_20220829 08,1037.0457
31_20220829 09,1510.016
31_20220829 10,1510.016
31_20220829 11,1510.016
31_20220829 12,1510.016
31_20220829 13,1510.016
31_20220829 14,1510.016
31_20220829 15,1510.016
31_20220829 16,1510.016
31_20220829 17,1510.016
31_20220829 18,1375.8236
31_20220829 19,1375.8236
31_20220829 20,1375.8236
31_20220829 21,1290.1962
31_20220829 22,1186.7096
31_20220829 23,1186.7096
31_20220830 00,1019.62756
31_20220830 01,1019.62756
31_20220830 02,1019.62756
31_20220830 03,1019.62756
31_20220830 04,944.27716
31_20220830 05,944.27716
31_20220830 06,944.27716
31_20220830 07,944.27716
31_20220830 08,1251.4436
31_20220830 09,1843.739
31_20220830 10,1843.739
31_20220830 11,1843.739
31_20220830 12,1843.739
31_20220830 13,1510.016
31_20220830 14,1510.016
31_20220830 15,1843.739
31_20220830 16,1843.739
31_20220830 17,1843.739
31_20220830 18,1375.8236
31_20220830 19,1375.8236
31_20220830 20,1375.8236
31_20220830 21,1290.1962
31_20220830 22,1186.7096
31_20220830 23,1186.7096
31_20220831 00,1019.62756
31_20220831 01,1019.62756
31_20220831 02,1019.62756
31_20220831 03,1019.62756
31_20220831 04,944.27716
31_20220831 05,944.27716
31_20220831 06,944.27716
31_20220831 07,944.27716
31_20220831 08,1251.4436
31_20220831 09,1843.739
31_20220831 10,1843.739
31_20220831 11,1843.739
31_20220831 12,1843.739
31_20220831 13,1843.739
31_20220831 14,1510.016
31_20220831 15,1510.016
31_20220831 16,1510.016
31_20220831 17,1510.016
31_20220831 18,1375.8236
31_20220831 19,1375.8236
31_20220831 20,1375.8236
31_20220831 21,1290.1962
31_20220831 22,1186.7096
31_20220831 23,1186.7096
32_20220825 00,9569.68
32_20220825 01,9569.68
32_20220825 02,9569.68
32_20220825 03,9767.657
32_20220825 04,9767.657
32_20220825 05,9767.657
32_20220825 06,9767.657
32_20220825 07,9767.657
32_20220825 08,9767.657
32_20220825 09,9767.657
32_20220825 10,9767.657
32_20220825 11,9924.258
32_20220825 12,9924.258
32_20220825 13,9767.657
32_20220825 14,9767.657
32_20220825 15,9569.68
32_20220825 16,9569.68
32_20220825 17,9767.657
32_20220825 18,9767.657
32_20220825 19,9767.657
32_20220825 20,9767.657
32_20220825 21,9767.657
32_20220825 22,9767.657
32_20220825 23,9423.36
32_20220826 00,9423.36
32_20220826 01,9423.36
32_20220826 02,9423.36
32_20220826 03,9423.36
32_20220826 04,9423.36
32_20220826 05,9423.36
32_20220826 06,9423.36
32_20220826 07,9423.36
32_20220826 08,9767.657
32_20220826 09,9767.657
32_20220826 10,9924.258
32_20220826 11,9708.835
32_20220826 12,10004.286
32_20220826 13,10004.286
32_20220826 14,10004.286
32_20220826 15,10004.286
32_20220826 16,10004.286
32_20220826 17,10004.286
32_20220826 18,9708.835
32_20220826 19,9708.835
32_20220826 20,9924.258
32_20220826 21,9924.258
32_20220826 22,9767.657
32_20220826 23,9767.657
32_20220827 00,9767.657
32_20220827 01,9767.657
32_20220827 02,9423.36
32_20220827 03,9423.36
32_20220827 04,9423.36
32_20220827 05,9423.36
32_20220827 06,9423.36
32_20220827 07,9269.5
32_20220827 08,9423.36
32_20220827 09,9423.36
32_20220827 10,9423.36
32_20220827 11,9379.338
32_20220827 12,9379.338
32_20220827 13,9379.338
32_20220827 14,9490.268
32_20220827 15,9490.268
32_20220827 16,9490.268
32_20220827 17,9490.268
32_20220827 18,9490.268
32_20220827 19,9379.338
32_20220827 20,9379.338
32_20220827 21,9423.36
32_20220827 22,9423.36
32_20220827 23,9423.36
32_20220828 00,9423.36
32_20220828 01,9423.36
32_20220828 02,9423.36
32_20220828 03,9269.5
32_20220828 04,9269.5
32_20220828 05,9269.5
32_20220828 06,9269.5
32_20220828 07,9269.5
32_20220828 08,9423.36
32_20220828 09,9423.36
32_20220828 10,9379.338
32_20220828 11,9708.835
32_20220828 12,9490.268
32_20220828 13,9490.268
32_20220828 14,9490.268
32_20220828 15,9490.268
32_20220828 16,9490.268
32_20220828 17,9490.268
32_20220828 18,9490.268
32_20220828 19,9490.268
32_20220828 20,9708.835
32_20220828 21,9569.68
32_20220828 22,9569.68
32_20220828 23,9569.68
32_20220829 00,9569.68
32_20220829 01,9569.68
32_20220829 02,9569.68
32_20220829 03,9569.68
32_20220829 04,9569.68
32_20220829 05,9423.36
32_20220829 06,9423.36
32_20220829 07,9423.36
32_20220829 08,9423.36
32_20220829 09,9423.36
32_20220829 10,9423.36
32_20220829 11,9423.36
32_20220829 12,9423.36
32_20220829 13,9423.36
32_20220829 14,9767.657
32_20220829 15,9569.68
32_20220829 16,9569.68
32_20220829 17,9569.68
32_20220829 18,9569.68
32_20220829 19,9423.36
32_20220829 20,9423.36
32_20220829 21,9423.36
32_20220829 22,9423.36
32_20220829 23,9423.36
32_20220830 00,9423.36
32_20220830 01,9423.36
32_20220830 02,9423.36
32_20220830 03,9423.36
32_20220830 04,9423.36
32_20220830 05,9423.36
32_20220830 06,9423.36
32_20220830 07,9423.36
32_20220830 08,9423.36
32_20220830 09,9423.36
32_20220830 10,9423.36
32_20220830 11,9423.36
32_20220830 12,9423.36
32_20220830 13,9423.36
32_20220830 14,9423.36
32_20220830 15,9423.36
32_20220830 16,9423.36
32_20220830 17,9423.36
32_20220830 18,9423.36
32_20220830 19,9423.36
32_20220830 20,9423.36
32_20220830 21,9423.36
32_20220830 22,9423.36
32_20220830 23,9423.36
32_20220831 00,9423.36
32_20220831 01,9423.36
32_20220831 02,9423.36
32_20220831 03,9423.36
32_20220831 04,9423.36
32_20220831 05,9423.36
32_20220831 06,9423.36
32_20220831 07,9423.36
32_20220831 08,9423.36
32_20220831 09,9423.36
32_20220831 10,9767.657
32_20220831 11,9767.657
32_20220831 12,9569.68
32_20220831 13,9767.657
32_20220831 14,9767.657
32_20220831 15,9767.657
32_20220831 16,9924.258
32_20220831 17,9708.835
32_20220831 18,9708.835
32_20220831 19,9569.68
32_20220831 20,9767.657
32_20220831 21,9767.657
32_20220831 22,9423.36
32_20220831 23,9423.36
33_20220825 00,8583.416
33_20220825 01,8583.416
33_20220825 02,8583.416
33_20220825 03,8583.416
33_20220825 04,8583.416
33_20220825 05,8583.416
33_20220825 06,8583.416
33_20220825 07,8583.416
33_20220825 08,8583.416
33_20220825 09,8583.416
33_20220825 10,8583.416
33_20220825 11,8676.538
33_20220825 12,8676.538
33_20220825 13,8583.416
33_20220825 14,8583.416
33_20220825 15,8425.608
33_20220825 16,8583.416
33_20220825 17,8583.416
33_20220825 18,8583.416
33_20220825 19,8583.416
33_20220825 20,8583.416
33_20220825 21,8583.416
33_20220825 22,8583.416
33_20220825 23,8583.416
33_20220826 00,8583.416
33_20220826 01,8365.061
33_20220826 02,8365.061
33_20220826 03,8365.061
33_20220826 04,8365.061
33_20220826 05,8365.061
33_20220826 06,8365.061
33_20220826 07,8365.061
33_20220826 08,8583.416
33_20220826 09,8583.416
33_20220826 10,8676.538
33_20220826 11,8786.345
33_20220826 12,8786.345
33_20220826 13,8786.345
33_20220826 14,8519.411
33_20220826 15,8861.468
33_20220826 16,8786.345
33_20220826 17,8786.345
33_20220826 18,8786.345
33_20220826 19,8676.538
33_20220826 20,8676.538
33_20220826 21,8583.416
33_20220826 22,8583.416
33_20220826 23,8583.416
33_20220827 00,8583.416
33_20220827 01,8583.416
33_20220827 02,8365.061
33_20220827 03,8365.061
33_20220827 04,8365.061
33_20220827 05,8365.061
33_20220827 06,8365.061
33_20220827 07,8365.061
33_20220827 08,8365.061
33_20220827 09,8365.061
33_20220827 10,8425.608
33_20220827 11,8425.608
33_20220827 12,8425.608
33_20220827 13,8425.608
33_20220827 14,8425.608
33_20220827 15,8425.608
33_20220827 16,8460.517
33_20220827 17,8425.608
33_20220827 18,8425.608
33_20220827 19,8425.608
33_20220827 20,8425.608
33_20220827 21,8425.608
33_20220827 22,8365.061
33_20220827 23,8365.061
33_20220828 00,8365.061
33_20220828 01,8365.061
33_20220828 02,8365.061
33_20220828 03,8365.061
33_20220828 04,8365.061
33_20220828 05,8365.061
33_20220828 06,8365.061
33_20220828 07,8365.061
33_20220828 08,8365.061
33_20220828 09,8425.608
33_20220828 10,8425.608
33_20220828 11,8425.608
33_20220828 12,8460.517
33_20220828 13,8460.517
33_20220828 14,8460.517
33_20220828 15,8460.517
33_20220828 16,8460.517
33_20220828 17,8460.517
33_20220828 18,8460.517
33_20220828 19,8460.517
33_20220828 20,8425.608
33_20220828 21,8425.608
33_20220828 22,8425.608
33_20220828 23,8425.608
33_20220829 00,8425.608
33_20220829 01,8425.608
33_20220829 02,8425.608
33_20220829 03,8425.608
33_20220829 04,8425.608
33_20220829 05,8425.608
33_20220829 06,8365.061
33_20220829 07,8365.061
33_20220829 08,8365.061
33_20220829 09,8365.061
33_20220829 10,8365.061
33_20220829 11,8365.061
33_20220829 12,8365.061
33_20220829 13,8583.416
33_20220829 14,8583.416
33_20220829 15,8583.416
33_20220829 16,8583.416
33_20220829 17,8583.416
33_20220829 18,8425.608
33_20220829 19,8583.416
33_20220829 20,8365.061
33_20220829 21,8365.061
33_20220829 22,8365.061
33_20220829 23,8365.061
33_20220830 00,8365.061
33_20220830 01,8365.061
33_20220830 02,8365.061
33_20220830 03,8365.061
33_20220830 04,8365.061
33_20220830 05,8365.061
33_20220830 06,8365.061
33_20220830 07,8365.061
33_20220830 08,8365.061
33_20220830 09,8365.061
33_20220830 10,8365.061
33_20220830 11,8365.061
33_20220830 12,8365.061
33_20220830 13,8365.061
33_20220830 14,8365.061
33_20220830 15,8365.061
33_20220830 16,8365.061
33_20220830 17,8365.061
33_20220830 18,8365.061
33_20220830 19,8365.061
33_20220830 20,8365.061
33_20220830 21,8365.061
33_20220830 22,8365.061
33_20220830 23,8365.061
33_20220831 00,8365.061
33_20220831 01,8365.061
33_20220831 02,8365.061
33_20220831 03,8365.061
33_20220831 04,8365.061
33_20220831 05,8365.061
33_20220831 06,8365.061
33_20220831 07,8365.061
33_20220831 08,8365.061
33_20220831 09,8365.061
33_20220831 10,8583.416
33_20220831 11,8583.416
33_20220831 12,8583.416
33_20220831 13,8583.416
33_20220831 14,8583.416
33_20220831 15,8583.416
33_20220831 16,8583.416
33_20220831 17,8676.538
33_20220831 18,8676.538
33_20220831 19,8583.416
33_20220831 20,8583.416
33_20220831 21,8583.416
33_20220831 22,8583.416
33_20220831 23,8365.061
34_20220825 00,3360.8877
34_20220825 01,3360.8877
34_20220825 02,3162.1113
34_20220825 03,3162.1113
34_20220825 04,3162.1113
34_20220825 05,3162.1113
34_20220825 06,3162.1113
34_20220825 07,3162.1113
34_20220825 08,3238.3403
34_20220825 09,3238.3403
34_20220825 10,3238.3403
34_20220825 11,3238.3403
34_20220825 12,3238.3403
34_20220825 13,3238.3403
34_20220825 14,3238.3403
34_20220825 15,3238.3403
34_20220825 16,3238.3403
34_20220825 17,3238.3403
34_20220825 18,3238.3403
34_20220825 19,3238.3403
34_20220825 20,3355.4106
34_20220825 21,3355.4106
34_20220825 22,3355.4106
34_20220825 23,3355.4106
34_20220826 00,3162.1113
34_20220826 01,3162.1113
34_20220826 02,3162.1113
34_20220826 03,3162.1113
34_20220826 04,3162.1113
34_20220826 05,3162.1113
34_20220826 06,3162.1113
34_20220826 07,3162.1113
34_20220826 08,3238.3403
34_20220826 09,3238.3403
34_20220826 10,3238.3403
34_20220826 11,3437.8633
34_20220826 12,3437.8633
34_20220826 13,3437.8633
34_20220826 14,3437.8633
34_20220826 15,3437.8633
34_20220826 16,3437.8633
34_20220826 17,3437.8633
34_20220826 18,3437.8633
34_20220826 19,3238.3403
34_20220826 20,3355.4106
34_20220826 21,3355.4106
34_20220826 22,3355.4106
34_20220826 23,3355.4106
34_20220827 00,3360.8877
34_20220827 01,3360.8877
34_20220827 02,3162.1113
34_20220827 03,3162.1113
34_20220827 04,3162.1113
34_20220827 05,3162.1113
34_20220827 06,3162.1113
34_20220827 07,3162.1113
34_20220827 08,3238.3403
34_20220827 09,3238.3403
34_20220827 10,3238.3403
34_20220827 11,3238.3403
34_20220827 12,3238.3403
34_20220827 13,3238.3403
34_20220827 14,3238.3403
34_20220827 15,3238.3403
34_20220827 16,3437.8633
34_20220827 17,3238.3403
34_20220827 18,3238.3403
34_20220827 19,3238.3403
34_20220827 20,3355.4106
34_20220827 21,3355.4106
34_20220827 22,3355.4106
34_20220827 23,3355.4106
34_20220828 00,3162.1113
34_20220828 01,3162.1113
34_20220828 02,3162.1113
34_20220828 03,3162.1113
34_20220828 04,3162.1113
34_20220828 05,3162.1113
34_20220828 06,3162.1113
34_20220828 07,3162.1113
34_20220828 08,3238.3403
34_20220828 09,3238.3403
34_20220828 10,3238.3403
34_20220828 11,3238.3403
34_20220828 12,3437.8633
34_20220828 13,3437.8633
34_20220828 14,3437.8633
34_20220828 15,3437.8633
34_20220828 16,3437.8633
34_20220828 17,3437.8633
34_20220828 18,3437.8633
34_20220828 19,3437.8633
34_20220828 20,3355.4106
34_20220828 21,3355.4106
34_20220828 22,3355.4106
34_20220828 23,3355.4106
34_20220829 00,3162.1113
34_20220829 01,3162.1113
34_20220829 02,3162.1113
34_20220829 03,3162.1113
34_20220829 04,3162.1113
34_20220829 05,3162.1113
34_20220829 06,3162.1113
34_20220829 07,3162.1113
34_20220829 08,3238.3403
34_20220829 09,3238.3403
34_20220829 10,3238.3403
34_20220829 11,3238.3403
34_20220829 12,3238.3403
34_20220829 13,3238.3403
34_20220829 14,3238.3403
34_20220829 15,3238.3403
34_20220829 16,3238.3403
34_20220829 17,3238.3403
34_20220829 18,3238.3403
34_20220829 19,3238.3403
34_20220829 20,3355.4106
34_20220829 21,3355.4106
34_20220829 22,3355.4106
34_20220829 23,3355.4106
34_20220830 00,3162.1113
34_20220830 01,3162.1113
34_20220830 02,3162.1113
34_20220830 03,3162.1113
34_20220830 04,3162.1113
34_20220830 05,3162.1113
34_20220830 06,3162.1113
34_20220830 07,3162.1113
34_20220830 08,3238.3403
34_20220830 09,3238.3403
34_20220830 10,3238.3403
34_20220830 11,3238.3403
34_20220830 12,3238.3403
34_20220830 13,3238.3403
34_20220830 14,3238.3403
34_20220830 15,3238.3403
34_20220830 16,3238.3403
34_20220830 17,3238.3403
34_20220830 18,3238.3403
34_20220830 19,3238.3403
34_20220830 20,3355.4106
34_20220830 21,3355.4106
34_20220830 22,3355.4106
34_20220830 23,3355.4106
34_20220831 00,3162.1113
34_20220831 01,3162.1113
34_20220831 02,3162.1113
34_20220831 03,3162.1113
34_20220831 04,3162.1113
34_20220831 05,3162.1113
34_20220831 06,3162.1113
34_20220831 07,3162.1113
34_20220831 08,3238.3403
34_20220831 09,3238.3403
34_20220831 10,3238.3403
34_20220831 11,3238.3403
34_20220831 12,3238.3403
34_20220831 13,3238.3403
34_20220831 14,3238.3403
34_20220831 15,3238.3403
34_20220831 16,3238.3403
34_20220831 17,3238.3403
34_20220831 18,3238.3403
34_20220831 19,3238.3403
34_20220831 20,3355.4106
34_20220831 21,3355.4106
34_20220831 22,3355.4106
34_20220831 23,3355.4106
35_20220825 00,2148.234
35_20220825 01,2148.234
35_20220825 02,2148.234
35_20220825 03,2148.234
35_20220825 04,2148.234
35_20220825 05,2148.234
35_20220825 06,2148.234
35_20220825 07,2148.234
35_20220825 08,2188.4143
35_20220825 09,2188.4143
35_20220825 10,2188.4143
35_20220825 11,2188.4143
35_20220825 12,2188.4143
35_20220825 13,2188.4143
35_20220825 14,2188.4143
35_20220825 15,2188.4143
35_20220825 16,2188.4143
35_20220825 17,2188.4143
35_20220825 18,2188.4143
35_20220825 19,2188.4143
35_20220825 20,2524.6326
35_20220825 21,2524.6326
35_20220825 22,2524.6326
35_20220825 23,2524.6326
35_20220826 00,2148.234
35_20220826 01,2148.234
35_20220826 02,2148.234
35_20220826 03,2148.234
35_20220826 04,2148.234
35_20220826 05,2148.234
35_20220826 06,2148.234
35_20220826 07,2148.234
35_20220826 08,2188.4143
35_20220826 09,2188.4143
35_20220826 10,2188.4143
35_20220826 11,2188.4143
35_20220826 12,2188.4143
35_20220826 13,2188.4143
35_20220826 14,2188.4143
35_20220826 15,2188.4143
35_20220826 16,2188.4143
35_20220826 17,2188.4143
35_20220826 18,2188.4143
35_20220826 19,2188.4143
35_20220826 20,2524.6326
35_20220826 21,2524.6326
35_20220826 22,2524.6326
35_20220826 23,2524.6326
35_20220827 00,2148.234
35_20220827 01,2148.234
35_20220827 02,2148.234
35_20220827 03,2148.234
35_20220827 04,2148.234
35_20220827 05,2148.234
35_20220827 06,2148.234
35_20220827 07,2148.234
35_20220827 08,2188.4143
35_20220827 09,2188.4143
35_20220827 10,2188.4143
35_20220827 11,2188.4143
35_20220827 12,2188.4143
35_20220827 13,2188.4143
35_20220827 14,2188.4143
35_20220827 15,2188.4143
35_20220827 16,2188.4143
35_20220827 17,2188.4143
35_20220827 18,2188.4143
35_20220827 19,2188.4143
35_20220827 20,2524.6326
35_20220827 21,2524.6326
35_20220827 22,2524.6326
35_20220827 23,2524.6326
35_20220828 00,2148.234
35_20220828 01,2148.234
35_20220828 02,2148.234
35_20220828 03,2148.234
35_20220828 04,2148.234
35_20220828 05,2148.234
35_20220828 06,2148.234
35_20220828 07,2148.234
35_20220828 08,2188.4143
35_20220828 09,2188.4143
35_20220828 10,2188.4143
35_20220828 11,2188.4143
35_20220828 12,2188.4143
35_20220828 13,2188.4143
35_20220828 14,2188.4143
35_20220828 15,2188.4143
35_20220828 16,2188.4143
35_20220828 17,2188.4143
35_20220828 18,2188.4143
35_20220828 19,2188.4143
35_20220828 20,2524.6326
35_20220828 21,2524.6326
35_20220828 22,2524.6326
35_20220828 23,2524.6326
35_20220829 00,2148.234
35_20220829 01,2148.234
35_20220829 02,2148.234
35_20220829 03,2148.234
35_20220829 04,2148.234
35_20220829 05,2148.234
35_20220829 06,2148.234
35_20220829 07,2148.234
35_20220829 08,2188.4143
35_20220829 09,2188.4143
35_20220829 10,2188.4143
35_20220829 11,2188.4143
35_20220829 12,2188.4143
35_20220829 13,2188.4143
35_20220829 14,2188.4143
35_20220829 15,2188.4143
35_20220829 16,2188.4143
35_20220829 17,2188.4143
35_20220829 18,2188.4143
35_20220829 19,2188.4143
35_20220829 20,2524.6326
35_20220829 21,2524.6326
35_20220829 22,2524.6326
35_20220829 23,2524.6326
35_20220830 00,2148.234
35_20220830 01,2148.234
35_20220830 02,2148.234
35_20220830 03,2148.234
35_20220830 04,2148.234
35_20220830 05,2148.234
35_20220830 06,2148.234
35_20220830 07,2148.234
35_20220830 08,2188.4143
35_20220830 09,2188.4143
35_20220830 10,2188.4143
35_20220830 11,2188.4143
35_20220830 12,2188.4143
35_20220830 13,2188.4143
35_20220830 14,2188.4143
35_20220830 15,2188.4143
35_20220830 16,2188.4143
35_20220830 17,2188.4143
35_20220830 18,2188.4143
35_20220830 19,2188.4143
35_20220830 20,2524.6326
35_20220830 21,2524.6326
35_20220830 22,2524.6326
35_20220830 23,2524.6326
35_20220831 00,2148.234
35_20220831 01,2148.234
35_20220831 02,2148.234
35_20220831 03,2148.234
35_20220831 04,2148.234
35_20220831 05,2148.234
35_20220831 06,2148.234
35_20220831 07,2148.234
35_20220831 08,2188.4143
35_20220831 09,2188.4143
35_20220831 10,2188.4143
35_20220831 11,2188.4143
35_20220831 12,2188.4143
35_20220831 13,2188.4143
35_20220831 14,2188.4143
35_20220831 15,2188.4143
35_20220831 16,2188.4143
35_20220831 17,2188.4143
35_20220831 18,2188.4143
35_20220831 19,2188.4143
35_20220831 20,2524.6326
35_20220831 21,2524.6326
35_20220831 22,2524.6326
35_20220831 23,2524.6326
36_20220825 00,2851.3025
36_20220825 01,2851.3025
36_20220825 02,2851.3025
36_20220825 03,2851.3025
36_20220825 04,2851.3025
36_20220825 05,2851.3025
36_20220825 06,2851.3025
36_20220825 07,2851.3025
36_20220825 08,2920.584
36_20220825 09,2920.584
36_20220825 10,2920.584
36_20220825 11,2920.584
36_20220825 12,2920.584
36_20220825 13,2920.584
36_20220825 14,2920.584
36_20220825 15,2920.584
36_20220825 16,2920.584
36_20220825 17,2920.584
36_20220825 18,2920.584
36_20220825 19,2920.584
36_20220825 20,2524.6326
36_20220825 21,2524.6326
36_20220825 22,2524.6326
36_20220825 23,2524.6326
36_20220826 00,2851.3025
36_20220826 01,2851.3025
36_20220826 02,2851.3025
36_20220826 03,2851.3025
36_20220826 04,2851.3025
36_20220826 05,2851.3025
36_20220826 06,2851.3025
36_20220826 07,2851.3025
36_20220826 08,2920.584
36_20220826 09,2920.584
36_20220826 10,2920.584
36_20220826 11,2920.584
36_20220826 12,2920.584
36_20220826 13,2920.584
36_20220826 14,2920.584
36_20220826 15,2920.584
36_20220826 16,2920.584
36_20220826 17,2920.584
36_20220826 18,2920.584
36_20220826 19,2920.584
36_20220826 20,2524.6326
36_20220826 21,2524.6326
36_20220826 22,2524.6326
36_20220826 23,2524.6326
36_20220827 00,2851.3025
36_20220827 01,2851.3025
36_20220827 02,2851.3025
36_20220827 03,2851.3025
36_20220827 04,2851.3025
36_20220827 05,2851.3025
36_20220827 06,2851.3025
36_20220827 07,2851.3025
36_20220827 08,2920.584
36_20220827 09,2920.584
36_20220827 10,2920.584
36_20220827 11,2920.584
36_20220827 12,2920.584
36_20220827 13,2920.584
36_20220827 14,2920.584
36_20220827 15,2920.584
36_20220827 16,2920.584
36_20220827 17,2920.584
36_20220827 18,2920.584
36_20220827 19,2920.584
36_20220827 20,2524.6326
36_20220827 21,2524.6326
36_20220827 22,2524.6326
36_20220827 23,2524.6326
36_20220828 00,2851.3025
36_20220828 01,2851.3025
36_20220828 02,2851.3025
36_20220828 03,2851.3025
36_20220828 04,2851.3025
36_20220828 05,2851.3025
36_20220828 06,2851.3025
36_20220828 07,2851.3025
36_20220828 08,2920.584
36_20220828 09,2920.584
36_20220828 10,2920.584
36_20220828 11,2920.584
36_20220828 12,2920.584
36_20220828 13,2920.584
36_20220828 14,2920.584
36_20220828 15,2920.584
36_20220828 16,2920.584
36_20220828 17,2920.584
36_20220828 18,2920.584
36_20220828 19,2920.584
36_20220828 20,2524.6326
36_20220828 21,2524.6326
36_20220828 22,2524.6326
36_20220828 23,2524.6326
36_20220829 00,2851.3025
36_20220829 01,2851.3025
36_20220829 02,2851.3025
36_20220829 03,2851.3025
36_20220829 04,2851.3025
36_20220829 05,2851.3025
36_20220829 06,2851.3025
36_20220829 07,2851.3025
36_20220829 08,2920.584
36_20220829 09,2920.584
36_20220829 10,2920.584
36_20220829 11,2920.584
36_20220829 12,2920.584
36_20220829 13,2920.584
36_20220829 14,2920.584
36_20220829 15,2920.584
36_20220829 16,2920.584
36_20220829 17,2920.584
36_20220829 18,2920.584
36_20220829 19,2920.584
36_20220829 20,2524.6326
36_20220829 21,2524.6326
36_20220829 22,2524.6326
36_20220829 23,2524.6326
36_20220830 00,2851.3025
36_20220830 01,2851.3025
36_20220830 02,2851.3025
36_20220830 03,2851.3025
36_20220830 04,2851.3025
36_20220830 05,2851.3025
36_20220830 06,2851.3025
36_20220830 07,2851.3025
36_20220830 08,2920.584
36_20220830 09,2920.584
36_20220830 10,2920.584
36_20220830 11,2920.584
36_20220830 12,2920.584
36_20220830 13,2920.584
36_20220830 14,2920.584
36_20220830 15,2920.584
36_20220830 16,2920.584
36_20220830 17,2920.584
36_20220830 18,2920.584
36_20220830 19,2920.584
36_20220830 20,2524.6326
36_20220830 21,2524.6326
36_20220830 22,2524.6326
36_20220830 23,2524.6326
36_20220831 00,2851.3025
36_20220831 01,2851.3025
36_20220831 02,2851.3025
36_20220831 03,2851.3025
36_20220831 04,2851.3025
36_20220831 05,2851.3025
36_20220831 06,2851.3025
36_20220831 07,2851.3025
36_20220831 08,2920.584
36_20220831 09,2920.584
36_20220831 10,2920.584
36_20220831 11,2920.584
36_20220831 12,2920.584
36_20220831 13,2920.584
36_20220831 14,2920.584
36_20220831 15,2920.584
36_20220831 16,2920.584
36_20220831 17,2920.584
36_20220831 18,2920.584
36_20220831 19,2920.584
36_20220831 20,2524.6326
36_20220831 21,2524.6326
36_20220831 22,2524.6326
36_20220831 23,2524.6326
37_20220825 00,1096.7108
37_20220825 01,1096.7108
37_20220825 02,1096.7108
37_20220825 03,1096.7108
37_20220825 04,1096.7108
37_20220825 05,1096.7108
37_20220825 06,1096.7108
37_20220825 07,2981.538
37_20220825 08,4206.0195
37_20220825 09,5260.3286
37_20220825 10,5260.3286
37_20220825 11,5260.3286
37_20220825 12,5260.3286
37_20220825 13,5260.3286
37_20220825 14,5260.3286
37_20220825 15,5260.3286
37_20220825 16,5260.3286
37_20220825 17,5260.3286
37_20220825 18,5260.3286
37_20220825 19,5260.3286
37_20220825 20,2465.6416
37_20220825 21,990.80695
37_20220825 22,990.80695
37_20220825 23,990.80695
37_20220826 00,1096.7108
37_20220826 01,1096.7108
37_20220826 02,1096.7108
37_20220826 03,1096.7108
37_20220826 04,1096.7108
37_20220826 05,1096.7108
37_20220826 06,1096.7108
37_20220826 07,2981.538
37_20220826 08,4206.0195
37_20220826 09,5260.3286
